family,mode,epoch,train_loss,train_iou,train_dice,val_loss,val_iou,val_dice,learning_rate,seconds,train_alignment_iou,val_alignment_iou,train_seg_loss,train_align_loss,val_seg_loss,val_align_loss
alignment,alignment_relative_uv,14,0.6617758521954068,0.3914814612808428,0.4990477554294573,0.7739526573508303,0.3040688635913018,0.39559773124800646,0.0005,93.25498533248901,0.4992534766482158,0.49034301124858753,,,,
alignment,alignment_relative_uv,15,0.6556425094750323,0.3968132646800298,0.5049607835054266,0.7668508330466549,0.30967917838791925,0.4040352556391839,0.0005,100.5923285484314,0.5007865586275865,0.49247532520350773,,,,
alignment,alignment_relative_uv,16,0.6495462032995994,0.4019276766509002,0.5104245164575355,0.7779199099720746,0.3021933390173622,0.3927849658378512,0.00025,93.62944173812866,0.5005932466736904,0.4895040153364019,,,,
alignment,alignment_relative_uv,17,0.6345260798752479,0.41493572340922164,0.5235700612622625,0.7770153946346707,0.30331928426425264,0.3939340920411906,0.00025,94.47103977203369,0.5012805509132685,0.4930325708600181,,,,
alignment,alignment_relative_uv,18,0.6275212955267774,0.42097591428525133,0.5299594118235067,0.7793330786169025,0.3018061192053563,0.3915905405053313,0.00025,95.46749210357666,0.5012909401825892,0.49150598361011205,,,,
alignment,alignment_relative_uv,19,0.6233768971208855,0.4246718446095279,0.5338254798857894,0.7778408836006733,0.3032749258736632,0.3937621255534197,0.000125,95.0283899307251,0.5013240682611378,0.49168788001118097,,,,
alignment,alignment_relative_uv,20,0.6146695449509907,0.4327226623685887,0.5417600725395496,0.7845719081812821,0.29903770500205773,0.38740731457512,0.000125,104.89810752868652,0.5022700253346111,0.4904840964072473,,,,
uvd,fixed_uvd,1,0.8466723765522793,0.17653389164675623,0.23790956096375845,0.7787456940678716,0.219629119032795,0.29406055838609074,0.001,257.96548414230347,,,,,,
uvd,fixed_uvd,2,0.7490088138837567,0.24287935493517246,0.32214082803293953,0.7279415100394973,0.25617089668266724,0.33883344985649166,0.001,251.0380048751831,,,,,,
uvd,fixed_uvd,3,0.7111642604917188,0.270461598673128,0.35494000338032977,0.6979587382226057,0.27915304259446316,0.3638563391781676,0.001,261.864697933197,,,,,,
uvd,fixed_uvd,4,0.6849005798898609,0.290072573208176,0.3787044386384946,0.6816743176989056,0.29069842862722817,0.3769727438977621,0.001,272.23113799095154,,,,,,
uvd,fixed_uvd,5,0.6661602631498384,0.304014164595088,0.3949256399967115,0.6734949597906011,0.29881182502645764,0.38724357301234685,0.001,256.9753429889679,,,,,,
uvd,fixed_uvd,6,0.6454336944833299,0.31922649474813053,0.412914565926889,0.6583247225904413,0.3106629320911605,0.4003976693109658,0.001,253.70811200141907,,,,,,
uvd,fixed_uvd,7,0.6273118688452243,0.3334731068882536,0.42923768544548535,0.6476905757426701,0.3195029739551688,0.41227146963857136,0.001,267.8976743221283,,,,,,
uvd,fixed_uvd,8,0.6114637236382533,0.34617459863156336,0.44358016636307596,0.646159223111059,0.3201988607227095,0.41287432384336653,0.001,255.14830040931702,,,,,,
uvd,fixed_uvd,9,0.5985311791615221,0.3566809883986608,0.4555883030000685,0.6398030834547781,0.3232969921383657,0.4162044718363267,0.001,258.4110264778137,,,,,,
uvd,fixed_uvd,10,0.5887208230029232,0.3643615720479727,0.46450165407950306,0.6362851596444428,0.3259389362546104,0.41892416365324103,0.001,258.32801485061646,,,,,,
uvd,fixed_uvd,11,0.5799712483194146,0.3715167636572093,0.4726448919100239,0.6414637318706821,0.32245877473549805,0.4130904047620335,0.001,259.3384232521057,,,,,,
uvd,fixed_uvd,12,0.5705762192797418,0.378911112694866,0.4812158453780961,0.6340414535780683,0.3296059735095231,0.422499544412187,0.001,248.0025234222412,,,,,,
uvd,fixed_uvd,13,0.5631865325400761,0.38542300977687366,0.4879171908452275,0.6408115029978007,0.323945247786202,0.4156012211191873,0.001,263.44495034217834,,,,,,
uvd,fixed_uvd,14,0.5555725295110991,0.39153336377980635,0.4950742186905886,0.6394760413205868,0.32585229879765576,0.4179411690437035,0.001,258.7998082637787,,,,,,
uvd,fixed_uvd,15,0.5487534588058028,0.39729021508122475,0.5012459579254336,0.6430423151713744,0.3240698266939181,0.4127971619656942,0.0005,260.0475161075592,,,,,,
uvd,fixed_uvd,16,0.5252424705607481,0.4176239926076109,0.5224309488570437,0.6324553201628091,0.3336099155866084,0.4245258064492492,0.0005,267.2883939743042,,,,,,
uvd,fixed_uvd,17,0.51597174857908,0.425828998548495,0.5311377836233309,0.638009563297387,0.32971172920451325,0.4196802621311483,0.0005,263.5599799156189,,,,,,
uvd,fixed_uvd,18,0.5101555987223696,0.4309870875882872,0.536703214422119,0.6408095515404447,0.3283005757850094,0.41770597387350367,0.0005,263.85342669487,,,,,,
uvd,fixed_uvd,19,0.5050238929937299,0.43567293657243883,0.541618536091615,0.6445908286682096,0.32587416029606564,0.4153284653458652,0.00025,262.0237989425659,,,,,,
uvd,fixed_uvd,20,0.49156587178849015,0.44832621834986697,0.5540997076416623,0.6438775429062087,0.3275396487923759,0.41604602579610117,0.00025,256.70686435699463,,,,,,
uvd,query_gated_uvd,1,0.8494036225953505,0.17400322784110014,0.23559699434766757,0.7854502860139232,0.22234773690517923,0.2972550669277113,0.001,272.09182691574097,,,,,,
uvd,query_gated_uvd,2,0.7506667433167694,0.241798963682339,0.3210840797659833,0.7233297079640814,0.25980738994887476,0.340308558304333,0.001,253.01074123382568,,,,,,
uvd,query_gated_uvd,3,0.7102009176522542,0.27087259058225294,0.35603749445253385,0.6999989933180577,0.27771193846786935,0.3643063202966507,0.001,257.3972566127777,,,,,,
uvd,query_gated_uvd,4,0.6811902423839451,0.29193054138976093,0.3815372616437256,0.685786526758694,0.28819710308808466,0.378009950973198,0.001,257.9285833835602,,,,,,
uvd,query_gated_uvd,5,0.6576302383819395,0.30912399638886917,0.4024289089139795,0.6697921970901366,0.2993968826313749,0.38910923478672804,0.001,270.2656056880951,,,,,,
uvd,query_gated_uvd,6,0.6396192595735443,0.3230596842882619,0.41851828467832064,0.6538671255754679,0.3102479101256131,0.4016674947005645,0.001,259.2095937728882,,,,,,
uvd,query_gated_uvd,7,0.6233781969352588,0.33595556614267563,0.43335325878777264,0.6583417091426211,0.30766671261033834,0.40103186748945985,0.001,255.23100399971008,,,,,,
uvd,query_gated_uvd,8,0.6108859500773304,0.34616838406077133,0.4449823669074354,0.6442202585543372,0.3187523779359836,0.41055897289752447,0.001,250.4380874633789,,,,,,
uvd,query_gated_uvd,9,0.6010867763829965,0.35381117339884954,0.4537727709895384,0.643954128894991,0.3203529251303359,0.4121771511393715,0.001,264.41489815711975,,,,,,
uvd,query_gated_uvd,10,0.5906255352831782,0.36238244064532765,0.4635492628707427,0.6430581158676065,0.32008727291898303,0.4132452705531444,0.001,251.00541996955872,,,,,,
uvd,query_gated_uvd,11,0.5819129265333959,0.3695757828930393,0.4715180615925542,0.643276767566109,0.3213450653074629,0.4141327790200646,0.001,263.4911015033722,,,,,,
uvd,query_gated_uvd,12,0.5736434578027876,0.37620267573682764,0.47897257002583116,0.639852343253719,0.32450839295227807,0.41452465814808553,0.001,257.81221532821655,,,,,,
uvd,query_gated_uvd,13,0.5657913958879047,0.3829008717042269,0.4862369862534058,0.6428170883797004,0.32232707489719925,0.41443167441999773,0.001,251.37407660484314,,,,,,
uvd,query_gated_uvd,14,0.5583838325216468,0.38903542136123725,0.49335955785636076,0.639303834435752,0.32428495028129545,0.41544655621244686,0.001,260.9400291442871,,,,,,
uvd,query_gated_uvd,15,0.5506348536389196,0.3952106468571356,0.5002216160683846,0.6489703503498625,0.31951425961563373,0.40899516011969045,0.0005,265.13331151008606,,,,,,
uvd,query_gated_uvd,16,0.5269553719733394,0.41552598293465326,0.5213380907972958,0.6440933073480024,0.3249842592524093,0.41340332348884246,0.0005,261.32789874076843,,,,,,
uvd,query_gated_uvd,17,0.5171804221312681,0.42441453505119453,0.5307716843884861,0.6407873336036871,0.327294202266259,0.41783895677090205,0.0005,264.46596455574036,,,,,,
uvd,query_gated_uvd,18,0.5108577871302216,0.43008453475093905,0.5366078292684049,0.6491525712651085,0.32183208056155915,0.41051157312357184,0.0005,254.34877395629883,,,,,,
uvd,query_gated_uvd,19,0.5057299048395738,0.43461577373255617,0.5414248983191674,0.6468236196902706,0.3242149161739514,0.4141358335330648,0.0005,261.99389696121216,,,,,,
uvd,query_gated_uvd,20,0.5014799460919087,0.4384099873656329,0.5454250427114613,0.6539293530818071,0.3209563802843341,0.4086505269637771,0.00025,259.69810914993286,,,,,,
object_zoom,mask_baseline,1,0.8090470949366404,0.21201792856532195,0.2861052837607443,0.7285013413609296,0.2672893047782853,0.35240780079120443,0.001,278.33717036247253,,,0.8090470949366404,1.6454471784874936,0.7285013413609296,1.5932241953435196
object_zoom,mask_baseline,2,0.7085182336362701,0.28269706141479123,0.37146269479062743,0.6860870873272226,0.29942068280782774,0.3894265379591924,0.001,268.19922041893005,,,0.7085182336362701,1.5707198929674393,0.6860870873272226,1.5922179057502952
object_zoom,mask_baseline,3,0.6740588303355749,0.3085383831838547,0.3998782192120764,0.6795948547709978,0.30018526074569973,0.3856212647858818,0.001,280.491393327713,,,0.6740588303355749,1.5912729666731658,0.6795948547709978,1.5780245659806582
object_zoom,mask_baseline,4,0.6446364098925482,0.3307279274017995,0.4258910496414703,0.6618243799240457,0.31434117606414047,0.40923739344428145,0.001,284.0699453353882,,,0.6446364098925482,1.598392466287218,0.6618243799240457,1.5852524580950362
object_zoom,mask_baseline,5,0.6163059591452232,0.352117630059336,0.45117798290294103,0.6269587214067659,0.34291164279627057,0.43870691300853043,0.001,279.81772661209106,,,0.6163059591452232,1.606111342800933,0.6269587214067659,1.604002972508197
object_zoom,mask_baseline,6,0.5988063958779235,0.36495861155161824,0.4660624442289959,0.6107215453120112,0.3552933488977508,0.4543382660470734,0.001,274.23832511901855,,,0.5988063958779235,1.6033819921811907,0.6107215453120112,1.6202301508400432
object_zoom,mask_baseline,7,0.5832779010003244,0.37707614461736466,0.4803653395214579,0.6081599619524893,0.3557959537804448,0.45638105398628703,0.001,278.6264283657074,,,0.5832779010003244,1.605855267429521,0.6081599619524893,1.6070566014050152
object_zoom,mask_baseline,8,0.5707688275349819,0.386855859779511,0.4916131211603896,0.6000574880561911,0.36267044117921377,0.46282974525305576,0.001,278.62065720558167,,,0.5707688275349819,1.617166153093574,0.6000574880561911,1.6246868329526538
object_zoom,mask_baseline,9,0.5619404676113808,0.3941426000939107,0.49964913616479956,0.5991782646991931,0.36577671788785576,0.465664970193223,0.001,275.62289237976074,,,0.5619404676113808,1.614057241269839,0.5991782646991931,1.6128287819468345
object_zoom,mask_baseline,10,0.5520375330930558,0.40165690788691016,0.5082921221523272,0.6064388822711916,0.3581615191961698,0.45587247639026457,0.001,273.64002537727356,,,0.5520375330930558,1.6064582859764727,0.6064388822711916,1.6302991952453745
object_zoom,mask_baseline,11,0.5437939687565319,0.40874775941200275,0.5160227255034763,0.5964475633514223,0.3663849141669762,0.4654802770997843,0.001,275.2440016269684,,,0.5437939687565319,1.6072884540512946,0.5964475633514223,1.628164750987015
object_zoom,mask_baseline,12,0.5359567466865104,0.41539966628977165,0.5231103334479962,0.6086632088550086,0.3570419997780583,0.454195929448067,0.001,271.2903151512146,,,0.5359567466865104,1.6086116413420015,0.6086632088550086,1.6196628048967776
object_zoom,mask_baseline,13,0.5280474652915316,0.4219063041724082,0.5303083440784839,0.6076805597370111,0.36093417406403644,0.4593424940122113,0.001,274.49395060539246,,,0.5280474652915316,1.611622978958619,0.6076805597370111,1.5994465613442332
object_zoom,mask_baseline,14,0.5207495705105346,0.4283239464324814,0.5369621114567796,0.6008750877334076,0.3631810638028827,0.4612273950664228,0.0005,279.88787174224854,,,0.5207495705105346,1.6141030082163645,0.6008750877334076,1.614748002641795
object_zoom,mask_baseline,15,0.4977070598403528,0.448030974974114,0.5570694480556853,0.590940221034979,0.3732237776152653,0.4719703998637688,0.0005,288.8087251186371,,,0.4977070598403528,1.613554631295106,0.590940221034979,1.6182031335696947
object_zoom,mask_baseline,16,0.48851316294120906,0.4562892633604707,0.5656608307104212,0.5967421600476567,0.36872510835448,0.46659110314509117,0.0005,273.13161516189575,,,0.48851316294120906,1.6084840296386498,0.5967421600476567,1.6174125749830803
object_zoom,mask_baseline,17,0.48249937038230883,0.4617642298649776,0.5713105188414141,0.601832992950818,0.36396841380138356,0.46102378849329945,0.0005,274.7091166973114,,,0.48249937038230883,1.6072394265349221,0.601832992950818,1.6081448239158787
object_zoom,mask_baseline,18,0.47778528569648665,0.4657532501234557,0.5755741930575216,0.6023333021866594,0.3650535728778397,0.4629578972968726,0.00025,273.74327635765076,,,0.47778528569648665,1.5996176388309056,0.6023333021866594,1.6112489974228696
object_zoom,mask_baseline,19,0.4639658230081218,0.4784899981453977,0.5879230949483346,0.6031013024406269,0.36523862017525566,0.46141884811101996,0.00025,270.62806487083435,,,0.4639658230081218,1.601261476375501,0.6031013024406269,1.6057844559351604
object_zoom,mask_baseline,20,0.45826838329900144,0.48402882480345716,0.5934828641079377,0.6059461358167079,0.36466455412978366,0.4607240318801925,0.00025,278.9308536052704,,,0.45826838329900144,1.5952358029874372,0.6059461358167079,1.5994362810540226
object_zoom,alignment_mask,1,0.9094636510968522,0.25112045635773167,0.3326033241327933,0.7983995978886256,0.321980744150207,0.41917724912220605,0.001,298.61383152008057,,,0.7510830181382455,0.7919031449090203,0.6501469212185347,0.7412633554449359
object_zoom,alignment_mask,2,0.7802560152508183,0.33580341954753773,0.4363552835003828,0.7654206864656368,0.3440456462073609,0.4430700983558786,0.001,287.12242364883423,,,0.6338768836168479,0.7318956336812351,0.6203548155299026,0.7253293342317707
object_zoom,alignment_mask,3,0.7498007849477702,0.3575498727991921,0.46074359284182836,0.7539338779423743,0.35081851334504965,0.4526200066878186,0.001,277.06011152267456,,,0.6058140270928299,0.7199337626715393,0.6096363105563027,0.7214878134614313
object_zoom,alignment_mask,4,0.7306141270410833,0.3721856220328951,0.4765361008808018,0.734677103602256,0.3654992311003396,0.46666263582379813,0.001,278.60071063041687,,,0.5880441851182497,0.7128496860625132,0.5922829160926926,0.7119709146575763
object_zoom,alignment_mask,5,0.7169917659611066,0.3822373093975539,0.487872738048231,0.7295825533496524,0.37258037972990365,0.47438209059426184,0.001,278.43817234039307,,,0.5751621106675848,0.7091482506665158,0.5873519296013422,0.7111530995806187
object_zoom,alignment_mask,6,0.7046241594590253,0.3920904673620921,0.4984902429816934,0.7223275711492685,0.3777630467373705,0.48234811061922916,0.001,281.437561750412,,,0.5633748070866597,0.7062467424262444,0.5807728909494551,0.7077733775301401
object_zoom,alignment_mask,7,0.6949592012791497,0.40005767442952733,0.5070671172519439,0.7228410247845943,0.3759751719178505,0.4784922658304052,0.001,288.1563501358032,,,0.5540005082755696,0.7047934375871496,0.5813231629911235,0.7075892898385707
object_zoom,alignment_mask,8,0.6847969493929257,0.40799536338945624,0.5156157572040923,0.7234578185997091,0.37672893874982155,0.47912656026364914,0.001,280.0504207611084,,,0.5443141808297789,0.702413820459891,0.5820758489343341,0.7069098274298856
object_zoom,alignment_mask,9,0.6763342300593885,0.4147716262623603,0.5232639229967001,0.7173480836447517,0.3837004342511248,0.48659254814686,0.001,280.7132840156555,,,0.5359565857660006,0.7018882005839867,0.5760846453062796,0.7063171579356847
object_zoom,alignment_mask,10,0.6683413311424398,0.42156411382107717,0.5305990947299838,0.7250497912126066,0.37531241652392006,0.4757660530917467,0.001,281.28570914268494,,,0.5281886928409194,0.7007631680033419,0.5838966216598642,0.7057658296315544
object_zoom,alignment_mask,11,0.6608180189119566,0.42767245608795323,0.5374407134232401,0.7173132015534847,0.38267094408038366,0.4847118172316361,0.001,280.99485206604004,,,0.5208590739334357,0.6997947026096766,0.5763226422805745,0.7049527844693412
object_zoom,alignment_mask,12,0.652781282851394,0.4343870423391942,0.544641260720078,0.7210148471973218,0.3813319433854236,0.4841239644614367,0.0005,280.69592928886414,,,0.5129293647517676,0.699259569983401,0.5798786294113085,0.7056810735627415
object_zoom,alignment_mask,13,0.627864715994531,0.45523404097096243,0.5657184778298724,0.7127652557279428,0.38783929838588965,0.48826743686469243,0.0005,279.57344150543213,,,0.4890401762000967,0.6941226822927871,0.5726825329349522,0.7004136005265813
object_zoom,alignment_mask,14,0.6183470319050796,0.46317111213197476,0.5741077113664874,0.7202871522857147,0.3819028393414671,0.48128309964876476,0.0005,286.3958885669708,,,0.4799330328114427,0.6920699756425035,0.5801979586273078,0.7004459517673381
object_zoom,alignment_mask,15,0.6118426548792277,0.46894752630014086,0.5802572881514103,0.7189411848879941,0.38401685598855906,0.48467420486827756,0.0005,281.36819672584534,,,0.4735144234132356,0.6916411387110291,0.5790868771886363,0.6992715127131185
object_zoom,alignment_mask,16,0.6063702340497614,0.4738981003637044,0.5851992831965733,0.7197848830408263,0.3836521567071526,0.48357028286691106,0.00025,279.04690980911255,,,0.46817802131099434,0.6909610434725887,0.5799360856526363,0.6992439618002635
object_zoom,alignment_mask,17,0.59132737228284,0.4873220622685351,0.5985092532671922,0.7228382872146311,0.38202889355255176,0.4805276969682823,0.00025,280.2699873447418,,,0.4534720061124155,0.6892768125831844,0.5833301119176829,0.6975408591884625
object_zoom,alignment_mask,18,0.5852525454062163,0.4929933873194279,0.604189831420576,0.727113998952164,0.3792597560820842,0.47703971224309555,0.00025,285.82460713386536,,,0.44761565043092233,0.6881844578142801,0.5876617648326334,0.6972611433994166
object_zoom,alignment_mask,19,0.5813449289545137,0.49655807353690595,0.607707295095354,0.7276947253344515,0.3788686718273317,0.47713588562340925,0.000125,284.968763589859,,,0.4438195565281472,0.6876268461360298,0.5883257565246303,0.696844819680001
object_zoom,alignment_mask,20,0.5727327453396693,0.5047276693678419,0.615435421926194,0.7318704933924711,0.37685401290815884,0.4739947946261948,0.000125,278.53839802742004,,,0.4353990004481041,0.6866687074102198,0.5926822701704155,0.6959411033148905
object_zoom,alignment_relative_uv,1,0.9092548845105816,0.2514256977445589,0.3335208462935067,0.8009586591422236,0.32113968943443627,0.4165058416327484,0.001,286.4487974643707,,,0.7505813629534334,0.7933675862356124,0.6520417636780805,0.7445844511512543
object_zoom,alignment_relative_uv,2,0.7762507112232273,0.3382020957512304,0.4396695635670062,0.7611389623747932,0.3514181374539064,0.45344629012522447,0.001,283.21955943107605,,,0.6299857669259016,0.7313246971766543,0.615049877084446,0.7304454112130075
object_zoom,alignment_relative_uv,3,0.7476926866536681,0.3593884792956557,0.46276505120384326,0.7502266175667187,0.355363573746388,0.4550740506013749,0.001,282.44794845581055,,,0.6036108800289981,0.7204090081826577,0.6066262709798679,0.7180017205889557
object_zoom,alignment_relative_uv,4,0.7292834650858424,0.3731611630837701,0.47761356342064143,0.7296254261926283,0.3721333844376228,0.4760825730450331,0.001,282.30484557151794,,,0.586642645916025,0.7132040724213885,0.5871828381040464,0.712212922310752
object_zoom,alignment_relative_uv,5,0.7163020306621111,0.3827390201675527,0.48813613906345044,0.7290844881933227,0.3732019865397111,0.47660111950181966,0.001,289.8058888912201,,,0.5745740458920677,0.7086399010149549,0.5867660369044884,0.7115922380548207
object_zoom,alignment_relative_uv,6,0.704573356800469,0.3920679040673793,0.4982789771054759,0.7241056206542698,0.3780828711477298,0.4818449593284755,0.001,279.62443351745605,,,0.5632832873647049,0.706450321804282,0.582190591347642,0.7095751412606677
object_zoom,alignment_relative_uv,7,0.6950835316390741,0.3999482023711598,0.5066274994009824,0.7230408844952959,0.3766159359948406,0.47950189019741235,0.001,282.5756576061249,,,0.5541949451600414,0.704442908406017,0.5813657001641447,0.7083759060955356
object_zoom,alignment_relative_uv,8,0.6859136645571815,0.4069509896942436,0.5146192830121804,0.7334393900060602,0.368534737484612,0.46931639741282377,0.001,282.4220600128174,,,0.5453261015677541,0.7029377948553148,0.5917173325050996,0.7086102574131378
object_zoom,alignment_relative_uv,9,0.6768615204075059,0.4145347660681882,0.5229446450040438,0.7189385720569853,0.38213538271580955,0.4845580738982208,0.001,281.8023421764374,,,0.5365241205475733,0.7016869765318485,0.5775259020130482,0.7070633223141667
object_zoom,alignment_relative_uv,10,0.6689862335622913,0.4210205711613475,0.5298887169706004,0.7298403761019084,0.3733463819423025,0.4734892700803833,0.001,291.46810483932495,,,0.528836148327604,0.7007504069802958,0.5886392275749543,0.7060057207733039
object_zoom,alignment_relative_uv,11,0.6611511396066779,0.42748392428875814,0.5369630400117613,0.722839960516978,0.37736139341208286,0.4782429805594098,0.001,281.85403847694397,,,0.5211739662780157,0.6998858460884764,0.5817551882264427,0.7054238458924567
object_zoom,alignment_relative_uv,12,0.6535272397129636,0.43367155587587874,0.5437193297980372,0.7232043282756785,0.3782586166002218,0.4781308289870475,0.0005,281.8028848171234,,,0.513767552715579,0.6987984167325678,0.5820156074779061,0.7059435928009345
object_zoom,alignment_relative_uv,13,0.6286711658758595,0.45447038718812494,0.564860044666675,0.7166560849068363,0.3847361311493311,0.4833509258789281,0.0005,285.4060289859772,,,0.48992507888225323,0.6937304150913095,0.5766127898469326,0.7002164534380521
object_zoom,alignment_relative_uv,14,0.6188246165585376,0.4626672936456343,0.5736252312755299,0.7198174741790261,0.3814579349055388,0.4802580618871197,0.0005,279.8334834575653,,,0.48041815515380876,0.6920322892906338,0.579944798025627,0.699363367585817
object_zoom,alignment_relative_uv,15,0.6125211900757376,0.4682697148284851,0.5792984851704978,0.7212812384226819,0.38213846842962307,0.48121197677610245,0.0005,280.77003741264343,,,0.4742101939003492,0.6915549635559027,0.5814954161386788,0.698929090458727
object_zoom,alignment_relative_uv,16,0.6076754348541562,0.4725336958322403,0.5837378047082656,0.7292665237361945,0.3749232523971134,0.4726787090237215,0.00025,283.00312209129333,,,0.4694975390952839,0.6908894613639492,0.5893703616809948,0.6994807909221711
object_zoom,alignment_relative_uv,17,0.5920483065501682,0.4865479277951235,0.5976025517529775,0.727257738864409,0.37871454693095713,0.47602815439014373,0.00025,286.53515434265137,,,0.4542139989898521,0.6891715191316077,0.5877611752209668,0.6974828146164985
object_zoom,alignment_relative_uv,18,0.5862124340856059,0.4919856277377797,0.6030332624813827,0.7305578628661434,0.37653251141791977,0.4728365257269871,0.00025,285.7707688808441,,,0.44857851389212905,0.6881695832671854,0.5910692304983622,0.6974431384985759
object_zoom,alignment_relative_uv,19,0.5820290098548176,0.4958238541310669,0.6069958050416233,0.7318542279471857,0.3755982795000848,0.47160972174188726,0.000125,273.8399033546448,,,0.4444927476263096,0.6876812929137051,0.5924541992662794,0.6970001247579869
object_zoom,alignment_relative_uv,20,0.5733087786775648,0.5041730130668138,0.6148997481259099,0.7334140515378892,0.3754090385786795,0.4713317101505839,0.000125,289.75208020210266,,,0.43597423730986484,0.686672690622128,0.5941225805971871,0.696457346151819
object_zoom,alignment_fixed_uvd,1,0.9093665123401458,0.2512118874304691,0.33314712409036473,0.8054817813371249,0.31750266982127934,0.41727093579056707,0.001,296.67883801460266,,,0.7513680890165153,0.7899920945138666,0.6584884796327758,0.7349664938617035
object_zoom,alignment_fixed_uvd,2,0.7776143543289608,0.33710935637395867,0.43811528283788914,0.765801288484884,0.34541488921886637,0.44223144859429186,0.001,287.3843877315521,,,0.6315252415863656,0.7304455369603372,0.6203571781757194,0.7272205416438648
object_zoom,alignment_fixed_uvd,3,0.7478150487587761,0.35884229788263095,0.46227663152771586,0.7429803810459125,0.36231279263861615,0.4654714264530194,0.001,339.36788964271545,,,0.6041138657182501,0.7185058896057,0.6000024509147018,0.7148896284087962
object_zoom,alignment_fixed_uvd,4,0.7305421183922873,0.37167731355480393,0.47614855748322754,0.7355507653379388,0.36568894898749993,0.4685597029447298,0.001,284.1440849304199,,,0.5880191145384229,0.7126149942374855,0.5929997763330239,0.7127549270853127
object_zoom,alignment_fixed_uvd,5,0.717090189719435,0.3822567067647084,0.48760162361084236,0.7285031990068759,0.3741538500194282,0.4762226250243676,0.001,289.7178044319153,,,0.5752889698663978,0.7090060784150441,0.5866252363306804,0.7093897916481076
object_zoom,alignment_fixed_uvd,6,0.7054630452189958,0.39114517939806026,0.49722847749905613,0.7261310498819896,0.3749375401191341,0.47707690364463173,0.001,289.0065612792969,,,0.5642974471067375,0.7058279680486804,0.584475685702687,0.708276800288866
object_zoom,alignment_fixed_uvd,7,0.6975284884468744,0.3973057989633312,0.504244435574711,0.7214864539354235,0.3796734328923231,0.4822984191849265,0.001,299.73956179618835,,,0.5565662142537596,0.7048113455983271,0.5797096646783678,0.7088839321717733
object_zoom,alignment_fixed_uvd,8,0.687217463133962,0.4055202804641174,0.5133036701524212,0.7236185443568512,0.3757924171648879,0.47940044376713814,0.001,296.385516166687,,,0.5466804134786672,0.7026852244513867,0.58234550394801,0.7063651883486405
object_zoom,alignment_fixed_uvd,9,0.6795736595763148,0.4119327479626062,0.5200868435092377,0.7252915089441606,0.37607122194162595,0.4763637016956346,0.001,288.34389901161194,,,0.5392596255009222,0.7015701475890961,0.5840065058766831,0.7064249918041621
object_zoom,alignment_fixed_uvd,10,0.6715407583631721,0.4184754588358395,0.5271653975012893,0.7179466572780053,0.38259129980106826,0.4861618305487154,0.001,284.93797063827515,,,0.531423327251854,0.7005871328398156,0.5764503403774743,0.7074815646344405
object_zoom,alignment_fixed_uvd,11,0.6642745786270561,0.4243543542348702,0.5335324261303568,0.721215543880689,0.3790336489806026,0.4808217501177371,0.001,285.5067036151886,,,0.5243001469589313,0.6998721340051287,0.5801275627769956,0.7054398912442155
object_zoom,alignment_fixed_uvd,12,0.6581150772476919,0.4296271687976096,0.5389127516696939,0.7227838400755371,0.37890838327724186,0.47802230371755045,0.001,289.87697291374207,,,0.5183113887518712,0.6990184196602482,0.5816745119573229,0.7055466086990496
object_zoom,alignment_fixed_uvd,13,0.6510987182889657,0.4353980743284947,0.5451767593795381,0.724674083654163,0.3773208493296511,0.48010096998790835,0.0005,288.42263531684875,,,0.5113279225246732,0.6988539597340495,0.5835844438438662,0.7054481911427767
object_zoom,alignment_fixed_uvd,14,0.6264234554024601,0.4560839987630924,0.566364076419871,0.7240538534094472,0.3783010450124483,0.4752250948384356,0.0005,291.4453761577606,,,0.4875744704230713,0.694244902304126,0.5838231661044535,0.7011534205789577
object_zoom,alignment_fixed_uvd,15,0.6167797513806978,0.4643618849371761,0.5749633853512369,0.7185582870289988,0.38293695655584076,0.4830084001362131,0.0005,298.13044023513794,,,0.47831878182180604,0.6923048314760056,0.578534355827134,0.7001196367840936
object_zoom,alignment_fixed_uvd,16,0.610704854997526,0.469382741402556,0.5803557388556027,0.7255257763523114,0.37908302805313143,0.47817534008972595,0.0005,294.54753732681274,,,0.4724225821888945,0.6914113468333146,0.5857316624642447,0.6989705481575531
object_zoom,alignment_fixed_uvd,17,0.6053331531117149,0.4742915013002849,0.5853470452291621,0.7269688854968535,0.37854313207418533,0.47640002831543404,0.0005,293.68785667419434,,,0.46716832453464174,0.6908241248770995,0.587242634551039,0.6986312376256899
object_zoom,alignment_fixed_uvd,18,0.6013287169188561,0.47767601118400427,0.5889472599291744,0.728417446891081,0.3773276278469812,0.47507260378124644,0.00025,284.73524951934814,,,0.4632637772044462,0.6903246797015598,0.5886331650688682,0.6989214002378807
object_zoom,alignment_fixed_uvd,19,0.5867916579326437,0.49112092789301953,0.601920180684879,0.7269474003050063,0.37913606557774054,0.47667387767645664,0.00025,285.5177872180939,,,0.44905431979591676,0.688686674556584,0.5875573039955049,0.696950469459402
object_zoom,alignment_fixed_uvd,20,0.5808457769752022,0.496779951065117,0.6075316264079729,0.7297759460528435,0.3784627215826267,0.47511875127897296,0.00025,286.7161202430725,,,0.4432687172576757,0.6878852818207505,0.5904416667604909,0.6966713805800503
